Object : ellipsoid  1.000  0.831 -0.344  0.000  0.200  0.100  0.100 22.500  0.000  0.000;
Object : ellipsoid  1.000  0.883 -0.176  0.000  0.200  0.100  0.100 11.250  0.000  0.000;
Object : ellipsoid  1.000  0.400  0.000  0.000  0.500  0.030  0.030 465.000  0.000  0.000;
Object : ellipsoid  1.000  0.370  0.153  0.000  0.500  0.030  0.030 442.500  0.000  0.000;
Object : ellipsoid  1.000  0.283  0.283  0.000  0.500  0.030  0.030 420.000  0.000  0.000;
Object : ellipsoid  1.000  0.153  0.370  0.000  0.500  0.030  0.030 397.500  0.000  0.000;
Object : ellipsoid  1.000  0.000  0.400  0.000  0.500  0.030  0.030 375.000  0.000  0.000;
Object : ellipsoid  1.000 -0.153  0.370  0.000  0.500  0.030  0.030 352.500  0.000  0.000;
Object : ellipsoid  1.000 -0.283  0.283  0.000  0.500  0.030  0.030 330.000  0.000  0.000;
Object : ellipsoid  1.000 -0.370  0.153  0.000  0.500  0.030  0.030 307.500  0.000  0.000;
Object : ellipsoid  1.000 -0.400  0.000  0.000  0.500  0.030  0.030 285.000  0.000  0.000;
Object : ellipsoid  1.000 -0.370 -0.153  0.000  0.500  0.030  0.030 262.500  0.000  0.000;
Object : ellipsoid  1.000 -0.283 -0.283  0.000  0.500  0.030  0.030 240.000  0.000  0.000;
Object : ellipsoid  1.000 -0.153 -0.370  0.000  0.500  0.030  0.030 217.500  0.000  0.000;
Object : ellipsoid  1.000 -0.000 -0.400  0.000  0.500  0.030  0.030 195.000  0.000  0.000;
Object : ellipsoid  1.000  0.153 -0.370  0.000  0.500  0.030  0.030 172.500  0.000  0.000;
Object : ellipsoid  1.000  0.283 -0.283  0.000  0.500  0.030  0.030 150.000  0.000  0.000;
Object : ellipsoid  1.000  0.370 -0.153  0.000  0.500  0.030  0.030 127.500  0.000  0.000;
Object : ellipsoid  1.000  0.400  0.000  0.000  0.450  0.030  0.030 450.000  0.000  0.000;
Object : ellipsoid  1.000  0.370  0.153  0.000  0.450  0.030  0.030 427.500  0.000  0.000;
Object : ellipsoid  1.000  0.283  0.283  0.000  0.450  0.030  0.030 405.000  0.000  0.000;
Object : ellipsoid  1.000  0.153  0.370  0.000  0.450  0.030  0.030 382.500  0.000  0.000;
Object : ellipsoid  1.000  0.000  0.400  0.000  0.450  0.030  0.030 360.000  0.000  0.000;
Object : ellipsoid  1.000 -0.153  0.370  0.000  0.450  0.030  0.030 337.500  0.000  0.000;
Object : ellipsoid  1.000 -0.283  0.283  0.000  0.450  0.030  0.030 315.000  0.000  0.000;
Object : ellipsoid  1.000 -0.370  0.153  0.000  0.450  0.030  0.030 292.500  0.000  0.000;
Object : ellipsoid  1.000 -0.400  0.000  0.000  0.450  0.030  0.030 270.000  0.000  0.000;
Object : ellipsoid  1.000 -0.370 -0.153  0.000  0.450  0.030  0.030 247.500  0.000  0.000;
Object : ellipsoid  1.000 -0.283 -0.283  0.000  0.450  0.030  0.030 225.000  0.000  0.000;
Object : ellipsoid  1.000 -0.153 -0.370  0.000  0.450  0.030  0.030 202.500  0.000  0.000;
Object : ellipsoid  1.000 -0.000 -0.400  0.000  0.450  0.030  0.030 180.000  0.000  0.000;
Object : ellipsoid  1.000  0.153 -0.370  0.000  0.450  0.030  0.030 157.500  0.000  0.000;
Object : ellipsoid  1.000  0.283 -0.283  0.000  0.450  0.030  0.030 135.000  0.000  0.000;
Object : ellipsoid  1.000  0.370 -0.153  0.000  0.450  0.030  0.030 112.500  0.000  0.000;
Object : ellipsoid  1.000  0.400  0.000  0.000  0.500  0.030  0.030 435.000  0.000  0.000;
Object : ellipsoid  1.000  0.370  0.153  0.000  0.500  0.030  0.030 412.500  0.000  0.000;
Object : ellipsoid  1.000  0.283  0.283  0.000  0.500  0.030  0.030 390.000  0.000  0.000;
Object : ellipsoid  1.000  0.153  0.370  0.000  0.500  0.030  0.030 367.500  0.000  0.000;
Object : ellipsoid  1.000  0.000  0.400  0.000  0.500  0.030  0.030 345.000  0.000  0.000;
Object : ellipsoid  1.000 -0.153  0.370  0.000  0.500  0.030  0.030 322.500  0.000  0.000;
Object : ellipsoid  1.000 -0.283  0.283  0.000  0.500  0.030  0.030 300.000  0.000  0.000;
Object : ellipsoid  1.000 -0.370  0.153  0.000  0.500  0.030  0.030 277.500  0.000  0.000;
Object : ellipsoid  1.000 -0.400  0.000  0.000  0.500  0.030  0.030 255.000  0.000  0.000;
Object : ellipsoid  1.000 -0.370 -0.153  0.000  0.500  0.030  0.030 232.500  0.000  0.000;
Object : ellipsoid  1.000 -0.283 -0.283  0.000  0.500  0.030  0.030 210.000  0.000  0.000;
Object : ellipsoid  1.000 -0.153 -0.370  0.000  0.500  0.030  0.030 187.500  0.000  0.000;
Object : ellipsoid  1.000 -0.000 -0.400  0.000  0.500  0.030  0.030 165.000  0.000  0.000;
Object : ellipsoid  1.000  0.153 -0.370  0.000  0.500  0.030  0.030 142.500  0.000  0.000;
Object : ellipsoid  1.000  0.283 -0.283  0.000  0.500  0.030  0.030 120.000  0.000  0.000;
Object : ellipsoid  1.000  0.370 -0.153  0.000  0.500  0.030  0.030 97.500  0.000  0.000;
